frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
268,8.933,2041,1062,2724,1962,-20.7827,18.4638
269,8.967,2041,1062,2723,1963,-20.7536,18.4825
270,9.000,2042,1062,2724,1963,-21.7079,15.8630
271,9.033,2042,1062,2724,1963,-21.9839,16.1263
272,9.067,2042,1062,2724,1963,-22.1572,16.3932
273,9.100,2042,1062,2724,1964,-21.9946,16.9258
274,9.133,2042,1062,2724,1963,-22.4232,15.9932
275,9.167,2042,1062,2724,1963,-22.5378,16.2280
276,9.200,2042,1062,2724,1963,-22.6424,16.0523
277,9.233,2042,1062,2724,1963,-22.5161,15.8817
278,9.267,2042,1061,2723,1963,-24.6925,18.7425
279,9.300,2042,1062,2723,1963,-23.0718,18.0919
280,9.333,2042,1061,2723,1963,-25.0545,18.8061
281,9.367,2041,1061,2723,1963,-23.7097,17.8241
282,9.400,2042,1062,2723,1963,-22.9240,17.3271
283,9.433,2041,1062,2724,1964,-23.8518,17.1815
284,9.467,2041,1062,2724,1964,-23.7274,16.6268
285,9.500,2041,1062,2724,1964,-24.2438,16.7397
286,9.533,2041,1062,2724,1964,-24.1971,17.1809
287,9.567,2041,1063,2724,1964,-23.5456,18.0412
288,9.600,2041,1063,2724,1963,-24.5166,17.9053
289,9.633,2041,1063,2724,1964,-23.7469,17.9198
290,9.667,2041,1067,2725,1963,-23.5866,13.9148
291,9.700,2041,1067,2725,1963,-23.6242,13.9394
292,9.733,2041,1067,2725,1963,-23.4654,13.9026
293,9.767,2041,1067,2725,1963,-23.5621,13.7250
294,9.800,2041,1067,2725,1963,-23.5213,13.3309
295,9.833,2041,1067,2725,1963,-23.6583,13.5332
296,9.867,2041,1067,2725,1963,-23.5439,13.1297
297,9.900,2041,1067,2725,1963,-23.8808,13.5233
298,9.933,2041,1068,2725,1963,-24.2739,13.9347
299,9.967,2041,1068,2725,1964,-23.5661,13.7183
300,10.000,2042,1068,2724,1963,-22.9889,12.7641
301,10.033,2041,1068,2725,1963,-22.5314,13.2929
302,10.067,2042,1068,2725,1963,-23.0135,12.8906
