frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
149,4.967,1476,276,2469,1850,-3.5612,10.5454
150,5.000,1475,277,2470,1852,-7.0283,12.5837
151,5.033,1477,276,2470,1849,-6.2442,10.6216
152,5.067,1476,276,2469,1850,-5.3736,10.5351
153,5.100,1477,276,2469,1849,-4.1076,10.1896
154,5.133,1476,276,2469,1849,-5.7682,10.8680
155,5.167,1477,277,2468,1848,-6.8952,9.6303
156,5.200,1477,277,2468,1848,-6.8952,9.6303
157,5.233,1477,277,2468,1848,-6.8952,9.6303
158,5.267,1477,278,2468,1848,-5.4813,12.3512
159,5.300,1477,278,2468,1848,-5.2686,12.4542
160,5.333,1477,278,2468,1850,-4.7455,11.2021
161,5.367,1477,279,2468,1851,-6.8979,11.2024
162,5.400,1476,280,2468,1850,-4.9548,11.2005
163,5.433,1476,280,2468,1851,-5.9151,11.7003
164,5.467,1475,279,2469,1851,-6.9303,10.4554
165,5.500,1475,280,2469,1852,-6.6569,10.0877
166,5.533,1475,280,2470,1852,-7.3112,10.7774
167,5.567,1475,277,2471,1853,-7.1293,11.8350
168,5.600,1476,278,2471,1853,-6.5090,12.5643
169,5.633,1476,279,2471,1854,-7.1812,11.8075
170,5.667,1477,279,2470,1854,-6.5761,11.5783
171,5.700,1477,278,2470,1854,-8.2724,12.6944
172,5.733,1478,278,2470,1853,-8.1346,11.7701
173,5.767,1477,279,2470,1853,-6.6207,11.4933
174,5.800,1478,278,2470,1853,-7.4086,11.3640
175,5.833,1477,278,2471,1854,-6.1827,11.2677
176,5.867,1477,279,2470,1854,-4.7934,10.6210
177,5.900,1477,279,2471,1854,-5.6227,10.5769
178,5.933,1478,279,2470,1852,-6.7451,10.5612
179,5.967,1477,279,2471,1852,-5.6611,9.5724
180,6.000,1477,280,2470,1849,-6.4017,10.7126
181,6.033,1478,280,2470,1850,-4.1135,11.5522
182,6.067,1478,280,2470,1849,-3.8055,11.6172
183,6.100,1479,279,2470,1849,-5.1014,11.3032
184,6.133,1479,279,2470,1850,-6.9545,11.0803
185,6.167,1479,279,2471,1852,-5.4669,12.8549
186,6.200,1479,278,2470,1851,-8.4697,11.5353
187,6.233,1479,276,2470,1852,-7.3067,12.4348
