frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
223,7.433,1421,416,2417,1929,-11.9516,12.0640
224,7.467,1422,418,2417,1928,-11.9236,12.2328
225,7.500,1422,418,2416,1927,-11.8524,12.3194
226,7.533,1421,420,2417,1929,-12.2172,12.1089
227,7.567,1420,421,2414,1928,-10.2775,15.9997
228,7.600,1419,421,2415,1926,-8.3774,13.0258
229,7.633,1419,421,2414,1927,-12.8290,13.9741
230,7.667,1418,421,2414,1928,-10.1129,14.4425
231,7.700,1418,421,2413,1930,-11.5700,15.4215
232,7.733,1417,420,2414,1931,-12.1641,12.9312
233,7.767,1418,422,2413,1929,-11.9565,12.4962
234,7.800,1417,423,2413,1926,-11.6013,10.4312
235,7.833,1418,425,2414,1925,-13.6178,12.8533
236,7.867,1418,425,2413,1923,-11.8632,11.5625
237,7.900,1418,425,2413,1924,-13.3092,13.2979
238,7.933,1419,425,2412,1924,-11.1778,12.1920
239,7.967,1419,425,2412,1925,-11.7551,12.1688
240,8.000,1417,422,2414,1923,-8.6320,13.0081
241,8.033,1417,421,2412,1924,-11.2123,11.6005
242,8.067,1418,420,2410,1916,-13.0434,11.0851
243,8.100,1417,419,2409,1916,-13.2162,12.7148
244,8.133,1417,417,2410,1914,-13.1192,11.3181
245,8.167,1417,416,2410,1916,-14.3327,11.5005
246,8.200,1418,416,2410,1914,-15.0110,11.3246
247,8.233,1418,416,2410,1914,-15.1165,11.5338
248,8.267,1418,415,2410,1916,-14.0249,11.7635
249,8.300,1418,416,2409,1914,-13.5680,12.4960
250,8.333,1418,416,2409,1913,-14.0788,12.3333
251,8.367,1418,415,2407,1911,-12.7846,12.4142
252,8.400,1419,413,2407,1912,-11.0451,9.4436
253,8.433,1419,413,2407,1913,-10.2372,8.4685
254,8.467,1419,412,2407,1914,-11.1979,7.8002
255,8.500,1420,412,2408,1914,-11.2815,8.7589
256,8.533,1420,412,2408,1915,-11.9288,9.2574
257,8.567,1419,412,2408,1916,-10.5482,8.2612
258,8.600,1420,413,2408,1914,-12.2778,9.2207
259,8.633,1420,413,2408,1914,-12.3586,9.2278
260,8.667,1420,414,2407,1912,-14.4157,9.4933
261,8.700,1421,414,2407,1911,-14.1547,10.4102
262,8.733,1421,415,2407,1910,-14.8495,9.5284
263,8.767,1421,414,2406,1909,-14.2483,10.0768
264,8.800,1422,415,2406,1907,-13.6547,11.2216
265,8.833,1421,415,2406,1908,-13.4251,10.8006
266,8.867,1421,415,2407,1909,-12.8605,10.8740
267,8.900,1422,415,2407,1908,-14.5494,11.4410
268,8.933,1422,415,2408,1906,-13.8426,11.2489
269,8.967,1421,415,2407,1904,-12.1183,10.1895
270,9.000,1421,416,2406,1902,-15.1674,9.7325
271,9.033,1420,417,2407,1904,-13.6839,10.6284
272,9.067,1420,417,2407,1905,-13.0449,11.6456
273,9.100,1420,417,2407,1904,-13.8112,10.7864
274,9.133,1420,415,2407,1904,-14.9203,12.0511
275,9.167,1420,415,2407,1904,-15.2710,12.0120
276,9.200,1420,415,2407,1904,-15.2384,12.0165
277,9.233,1420,415,2407,1904,-15.0605,12.0502
278,9.267,1420,415,2407,1904,-15.3572,11.7470
279,9.300,1421,415,2406,1905,-14.7638,8.5813
280,9.333,1421,415,2406,1905,-15.0439,9.3184
281,9.367,1422,411,2404,1906,-11.6461,7.9866
282,9.400,1425,410,2400,1909,-1.9154,7.9458
283,9.433,1417,428,2397,1901,-2.6739,3.6283
284,9.467,1421,419,2402,1909,-11.7407,13.1357
285,9.500,1420,420,2402,1908,-8.9725,13.3146
286,9.533,1420,420,2404,1908,-12.1748,11.8257
287,9.567,1420,422,2403,1907,-10.7151,13.0159
288,9.600,1423,415,2407,1903,-13.6055,11.2156
289,9.633,1423,416,2407,1902,-13.5928,11.9135
290,9.667,1424,418,2407,1902,-14.5117,10.2493
291,9.700,1424,418,2407,1903,-14.2897,10.1053
292,9.733,1424,417,2407,1903,-14.0049,11.3037
293,9.767,1424,417,2407,1903,-13.8542,11.2636
294,9.800,1424,416,2407,1903,-13.9627,11.3724
295,9.833,1422,420,2407,1905,-15.2129,11.0730
296,9.867,1421,419,2409,1906,-14.0002,9.7769
297,9.900,1421,420,2412,1911,-14.1269,12.0921
298,9.933,1421,420,2415,1916,-16.9389,9.4711
299,9.967,1421,420,2415,1915,-17.6333,9.2311
300,10.000,1420,424,2417,1915,-13.5068,7.0226
301,10.033,1420,424,2417,1915,-13.4815,7.0590
302,10.067,1420,424,2417,1915,-13.4817,7.0487
303,10.100,1420,424,2417,1915,-13.5020,7.0862
304,10.133,1423,426,2413,1923,-13.5224,5.4440
305,10.167,1423,427,2413,1923,-14.1216,7.8917
306,10.200,1423,427,2412,1923,-14.4500,9.7918
307,10.233,1423,427,2412,1923,-14.6399,9.7092
308,10.267,1423,428,2411,1923,-13.8129,12.1350
309,10.300,1421,427,2412,1926,-14.3428,7.7171
310,10.333,1421,428,2412,1927,-13.1619,8.4428
311,10.367,1421,429,2412,1925,-13.3080,9.2824
312,10.400,1422,428,2413,1927,-14.4612,8.8704
313,10.433,1422,428,2413,1927,-14.1123,8.7982
314,10.467,1422,428,2413,1927,-14.1123,8.7982
315,10.500,1422,428,2413,1927,-14.1123,8.7982
316,10.533,1422,427,2413,1927,-13.6034,11.0660
317,10.567,1422,427,2413,1926,-14.8560,8.2331
318,10.600,1422,427,2413,1926,-14.7740,8.1534
319,10.633,1422,427,2413,1926,-14.8256,8.0415
320,10.667,1422,427,2413,1925,-13.5132,9.3719
321,10.700,1421,424,2412,1927,-13.5700,9.1390
322,10.733,1419,439,2406,1926,-4.6482,4.8710
323,10.767,1419,440,2405,1922,-4.4669,5.1172
324,10.800,1421,429,2409,1928,-11.5124,10.5506
325,10.833,1424,428,2412,1928,-13.3740,7.8869
326,10.867,1424,427,2413,1929,-12.4905,7.7542
327,10.900,1423,426,2412,1929,-11.8245,10.6877
328,10.933,1424,427,2412,1926,-11.1013,9.0209
329,10.967,1424,426,2412,1926,-12.1077,9.8439
330,11.000,1424,426,2413,1926,-12.3831,9.0892
331,11.033,1424,426,2413,1927,-12.3326,9.7576
332,11.067,1424,426,2413,1927,-12.3172,9.7487
333,11.100,1424,426,2413,1927,-12.3772,9.7217
334,11.133,1424,426,2413,1926,-12.0585,8.7962
335,11.167,1424,425,2414,1927,-12.2390,9.9287
336,11.200,1424,425,2414,1927,-11.9991,10.1068
337,11.233,1424,425,2414,1927,-11.9991,10.1068
338,11.267,1422,424,2416,1924,-13.3285,11.9810
339,11.300,1423,426,2414,1922,-13.7739,12.5302
340,11.333,1424,425,2415,1921,-14.9190,12.4253
341,11.367,1423,425,2416,1921,-12.2175,12.4330
342,11.400,1423,422,2418,1921,-13.6173,10.6916
343,11.433,1423,421,2418,1921,-14.8089,9.3507
344,11.467,1423,421,2418,1921,-14.8089,9.3507
345,11.500,1423,421,2418,1921,-14.8089,9.3507
346,11.533,1423,421,2418,1921,-15.4070,9.3648
347,11.567,1423,421,2418,1920,-13.1897,9.0860
348,11.600,1423,421,2418,1920,-13.1569,9.0642
349,11.633,1423,418,2417,1920,-14.4448,10.3798
350,11.667,1422,418,2416,1920,-14.1743,8.7245
351,11.700,1423,421,2417,1918,-10.8000,7.6573
352,11.733,1422,440,2409,1910,-5.6196,10.1977
353,11.767,1426,441,2419,1907,-13.2128,5.2719
354,11.800,1435,435,2420,1908,-14.5711,12.7658
355,11.833,1431,430,2420,1911,-13.2518,13.7648
356,11.867,1432,432,2420,1913,-15.0815,14.7062
357,11.900,1432,429,2421,1912,-14.0882,15.2554
358,11.933,1430,430,2421,1912,-14.8907,12.3210
359,11.967,1430,430,2421,1910,-15.8420,12.3773
360,12.000,1429,428,2421,1913,-11.6441,13.4000
361,12.033,1430,431,2421,1910,-13.3782,11.7350
362,12.067,1430,431,2421,1910,-13.3422,11.7275
363,12.100,1430,432,2420,1909,-13.9371,13.2446
364,12.133,1430,432,2421,1910,-15.3538,12.7876
365,12.167,1427,435,2422,1912,-14.9248,12.7068
366,12.200,1424,429,2422,1912,-13.8083,13.5215
367,12.233,1423,428,2422,1910,-11.9738,13.3625
368,12.267,1424,431,2422,1909,-14.9035,13.2860
369,12.300,1424,431,2421,1909,-11.5441,14.6592
370,12.333,1425,427,2420,1910,-12.4037,14.1904
371,12.367,1425,427,2420,1910,-12.5141,14.3230
372,12.400,1425,428,2420,1908,-11.7911,14.5078
373,12.433,1425,428,2421,1909,-13.7090,13.8370
374,12.467,1425,428,2421,1909,-13.6293,13.8123
375,12.500,1425,428,2421,1909,-13.6293,13.8123
376,12.533,1425,429,2421,1909,-12.7346,14.1020
377,12.567,1425,429,2421,1909,-12.4525,14.1719
378,12.600,1425,429,2421,1909,-12.4525,14.1719
379,12.633,1425,428,2420,1912,-11.9438,13.9371
380,12.667,1425,427,2420,1914,-13.4402,14.4686
381,12.700,1426,424,2420,1913,-15.0743,15.1255
382,12.733,1425,423,2421,1912,-16.7893,12.4680
383,12.767,1424,423,2422,1912,-15.2499,14.0241
384,12.800,1423,421,2425,1912,-14.3420,13.8162
