frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
267,8.900,1217,554,2087,1898,-8.5791,10.4345
268,8.933,1217,554,2087,1897,-10.3024,10.5532
269,8.967,1217,553,2087,1897,-8.2835,10.7303
270,9.000,1217,553,2086,1893,-7.5837,10.6419
271,9.033,1217,552,2086,1893,-8.1313,10.6494
272,9.067,1217,552,2086,1893,-8.4933,10.6040
273,9.100,1217,552,2087,1893,-7.7337,9.2789
274,9.133,1217,552,2087,1892,-8.1343,8.4183
275,9.167,1218,551,2086,1892,-8.4827,8.2397
276,9.200,1218,552,2087,1891,-7.2107,9.6162
277,9.233,1218,552,2086,1891,-6.8695,10.8170
278,9.267,1218,551,2087,1891,-7.7448,9.1502
279,9.300,1218,552,2087,1891,-5.8889,8.7631
280,9.333,1218,552,2087,1891,-6.2453,8.4497
281,9.367,1218,552,2088,1892,-7.2569,8.6390
282,9.400,1219,552,2088,1891,-6.1268,9.7753
283,9.433,1219,554,2089,1891,-5.7173,8.2318
284,9.467,1219,554,2089,1892,-7.0591,9.2531
285,9.500,1219,555,2090,1894,-6.6760,9.9311
286,9.533,1219,555,2090,1893,-7.1717,8.7825
287,9.567,1218,555,2090,1895,-6.9183,8.7098
288,9.600,1218,555,2090,1895,-6.9924,8.2836
289,9.633,1218,555,2090,1897,-9.4150,10.2058
290,9.667,1217,555,2090,1897,-6.2097,12.0188
291,9.700,1218,554,2090,1896,-7.0299,8.7399
292,9.733,1218,554,2090,1896,-7.0457,8.5882
293,9.767,1218,553,2089,1895,-8.1284,9.7395
294,9.800,1218,554,2089,1895,-8.2659,10.8326
295,9.833,1218,552,2089,1896,-7.4651,9.2646
296,9.867,1219,553,2089,1895,-7.3123,9.3025
297,9.900,1219,552,2089,1896,-6.0762,7.6792
298,9.933,1219,551,2089,1897,-7.0580,6.9335
299,9.967,1219,551,2089,1898,-6.8881,6.7224
300,10.000,1218,553,2090,1899,-8.3154,8.3592
301,10.033,1218,553,2089,1899,-6.8553,8.3367
302,10.067,1218,554,2089,1898,-7.0167,7.0284
303,10.100,1219,554,2089,1898,-4.4540,6.9794
304,10.133,1218,554,2089,1898,-7.2391,7.5550
305,10.167,1218,553,2089,1899,-8.3076,8.8115
306,10.200,1218,553,2089,1899,-8.1539,8.0787
307,10.233,1218,553,2090,1899,-8.8692,7.3690
308,10.267,1218,553,2090,1898,-8.1827,7.8106
309,10.300,1218,554,2090,1898,-6.8766,7.8817
310,10.333,1218,553,2090,1898,-8.5737,7.2710
311,10.367,1218,554,2090,1898,-6.2230,7.6968
312,10.400,1218,552,2090,1899,-6.8059,7.3521
313,10.433,1218,552,2090,1899,-7.5844,7.3477
314,10.467,1218,552,2090,1899,-7.6368,7.2407
315,10.500,1218,553,2090,1899,-10.0604,7.0580
316,10.533,1218,552,2090,1899,-8.1896,7.4248
317,10.567,1217,552,2090,1900,-8.6765,7.7138
318,10.600,1217,552,2091,1900,-4.8131,8.3235
319,10.633,1217,552,2091,1901,-7.5957,7.6742
320,10.667,1218,553,2090,1900,-8.2309,9.1680
321,10.700,1218,553,2091,1901,-6.6137,7.5559
322,10.733,1218,552,2090,1900,-7.5342,8.8576
323,10.767,1218,552,2090,1900,-6.9276,8.7934
324,10.800,1218,552,2089,1897,-7.1431,7.8263
325,10.833,1217,553,2089,1898,-8.8577,7.6974
326,10.867,1217,553,2089,1898,-8.0867,8.0288
327,10.900,1217,553,2089,1898,-7.8558,8.4677
328,10.933,1217,554,2089,1898,-5.9364,8.4134
329,10.967,1217,554,2089,1896,-7.1603,8.7281
330,11.000,1217,556,2089,1898,-7.3809,8.7451
331,11.033,1217,557,2088,1897,-6.4279,6.8807
332,11.067,1217,557,2088,1898,-5.8519,6.7584
333,11.100,1217,557,2088,1898,-7.0110,6.9665
334,11.133,1217,556,2088,1899,-3.8026,8.4124
335,11.167,1218,556,2087,1899,-6.3876,8.4542
336,11.200,1218,557,2088,1899,-5.1404,9.9613
337,11.233,1217,558,2087,1897,-6.5321,8.0078
338,11.267,1213,558,2088,1903,-5.5586,6.4537
339,11.300,1212,558,2088,1903,-8.0491,7.8154
340,11.333,1212,558,2088,1903,-8.1570,7.7336
341,11.367,1212,558,2088,1903,-7.9941,7.7104
342,11.400,1212,558,2088,1903,-7.7401,7.2411
343,11.433,1212,558,2088,1903,-7.6848,7.8050
344,11.467,1212,558,2088,1903,-7.3779,7.5858
345,11.500,1212,558,2088,1903,-7.5707,7.6275
346,11.533,1212,558,2088,1903,-7.6092,7.5428
347,11.567,1211,560,2087,1904,-4.9900,7.2299
348,11.600,1211,560,2088,1905,-5.2063,7.0443
349,11.633,1211,561,2087,1905,-6.3607,6.0046
350,11.667,1212,562,2087,1903,-5.4115,6.3118
351,11.700,1212,562,2087,1903,-5.6534,7.2351
352,11.733,1212,561,2087,1903,-7.0995,7.2635
353,11.767,1212,561,2088,1904,-6.0557,6.5598
354,11.800,1212,562,2088,1905,-4.4976,7.8232
355,11.833,1212,562,2087,1904,-5.1685,7.3503
356,11.867,1212,563,2087,1903,-4.4020,7.6612
357,11.900,1212,562,2087,1904,-5.7584,7.4011
358,11.933,1212,562,2087,1903,-4.1687,8.4216
359,11.967,1213,565,2086,1902,-6.4034,7.6198
360,12.000,1212,563,2086,1900,-7.8046,6.6744
361,12.033,1212,563,2086,1902,-6.1037,7.7419
362,12.067,1212,564,2086,1901,-6.4931,6.4357
363,12.100,1212,563,2086,1902,-4.9072,7.5251
364,12.133,1211,564,2087,1903,-8.0302,6.8446
365,12.167,1212,564,2087,1904,-6.0298,6.3857
366,12.200,1212,565,2087,1904,-6.6864,6.4165
367,12.233,1212,565,2087,1903,-5.7464,6.3284
368,12.267,1212,565,2087,1903,-5.6802,6.4418
369,12.300,1212,565,2087,1902,-5.3776,6.0983
370,12.333,1211,565,2087,1903,-7.1702,6.8035
371,12.367,1211,565,2087,1903,-6.9675,6.4368
372,12.400,1211,564,2087,1904,-5.6358,5.5893
373,12.433,1211,565,2087,1903,-6.1196,7.2034
374,12.467,1211,565,2087,1904,-5.7247,6.0630
375,12.500,1211,565,2087,1903,-5.5697,6.6138
376,12.533,1211,565,2087,1901,-5.0409,5.9045
377,12.567,1211,565,2087,1900,-6.2633,5.9522
378,12.600,1211,564,2087,1900,-6.4352,3.7874
379,12.633,1211,565,2087,1900,-6.9728,6.1628
380,12.667,1211,563,2087,1898,-7.2554,6.0447
381,12.700,1211,562,2087,1899,-7.4946,6.0531
382,12.733,1211,563,2087,1899,-7.6407,5.6586
383,12.767,1212,562,2087,1898,-7.3445,4.4841
384,12.800,1212,562,2087,1897,-7.6315,6.0784
385,12.833,1213,562,2087,1897,-4.7845,5.4858
386,12.867,1213,562,2087,1897,-4.0961,5.7142
387,12.900,1214,563,2087,1895,-6.2049,4.3082
388,12.933,1215,564,2087,1892,-4.6022,8.0663
389,12.967,1215,565,2088,1893,-5.3945,7.8193
390,13.000,1215,567,2089,1893,-5.0760,7.3473
391,13.033,1216,565,2088,1890,-5.3395,8.8329
392,13.067,1216,566,2088,1890,-5.9575,7.6151
393,13.100,1216,566,2088,1890,-6.3422,7.7423
394,13.133,1217,565,2086,1888,-6.1082,6.8380
395,13.167,1216,564,2086,1888,-6.5069,7.0850
396,13.200,1216,563,2087,1889,-5.2839,7.9229
397,13.233,1216,564,2086,1888,-6.4270,7.2290
398,13.267,1216,563,2086,1887,-5.6576,7.7409
399,13.300,1216,565,2086,1888,-6.0327,8.3175
400,13.333,1216,565,2086,1888,-6.1111,8.7214
401,13.367,1216,565,2086,1888,-6.1422,8.3799
402,13.400,1216,565,2087,1889,-5.7856,8.0465
403,13.433,1216,564,2087,1891,-5.5081,6.9907
404,13.467,1215,564,2087,1891,-4.7536,9.2138
405,13.500,1215,564,2088,1891,-3.3283,9.5070
406,13.533,1216,563,2088,1890,-7.4314,7.7388
407,13.567,1216,563,2088,1890,-7.4615,7.7404
408,13.600,1216,563,2088,1890,-7.2912,7.7964
409,13.633,1216,564,2088,1889,-4.2041,8.2489
410,13.667,1215,565,2088,1891,-4.1897,8.0078
411,13.700,1216,565,2088,1891,-4.7986,7.5630
412,13.733,1216,564,2088,1891,-6.3275,7.3050
413,13.767,1216,563,2088,1892,-5.0810,7.0406
414,13.800,1217,565,2088,1890,-7.1795,7.2280
415,13.833,1218,565,2088,1889,-7.7254,7.0229
416,13.867,1218,564,2088,1889,-4.9458,6.6497
417,13.900,1218,565,2088,1889,-7.5352,6.7344
418,13.933,1218,563,2088,1887,-5.1063,6.0239
419,13.967,1218,563,2088,1887,-5.4317,5.1561
420,14.000,1218,563,2088,1887,-6.8073,3.9116
421,14.033,1218,563,2088,1887,-6.9012,4.1576
422,14.067,1217,563,2088,1887,-6.2158,5.0603
423,14.100,1217,564,2088,1886,-4.7729,4.4994
424,14.133,1218,563,2088,1887,-7.6103,4.1551
425,14.167,1217,563,2088,1888,-7.6962,5.9532
426,14.200,1217,563,2088,1888,-8.2852,5.6240
427,14.233,1217,563,2088,1888,-7.8175,5.3877
428,14.267,1217,563,2088,1888,-7.6287,4.8043
429,14.300,1217,562,2088,1889,-5.8359,3.3278
430,14.333,1217,563,2088,1890,-6.6013,4.2096
431,14.367,1217,563,2088,1889,-6.0001,3.7288
432,14.400,1217,561,2088,1890,-5.5838,3.1721
433,14.433,1217,563,2088,1890,-6.0140,4.4816
434,14.467,1217,563,2089,1891,-4.2836,3.9349
435,14.500,1217,563,2089,1891,-4.3289,3.8743
436,14.533,1216,565,2089,1891,-4.5825,4.7979
437,14.567,1216,565,2089,1891,-4.5099,4.7869
438,14.600,1216,565,2089,1890,-4.3709,5.1478
439,14.633,1216,565,2089,1891,-4.0588,4.7956
440,14.667,1216,565,2089,1890,-4.4603,5.2553
441,14.700,1216,565,2089,1890,-3.9783,4.4402
