frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
331,11.033,1446,559,2407,1880,-22.4107,6.6610
332,11.067,1446,559,2407,1880,-22.8201,7.4325
333,11.100,1446,559,2407,1881,-22.2192,6.6047
334,11.133,1445,582,2408,1882,-23.2442,13.1015
335,11.167,1445,560,2407,1880,-23.4528,8.8962
336,11.200,1445,560,2407,1881,-23.3774,7.9563
337,11.233,1445,560,2407,1880,-23.2747,9.2723
338,11.267,1446,560,2406,1880,-21.9745,7.1934
339,11.300,1446,561,2405,1878,-23.0450,8.4197
340,11.333,1445,561,2404,1878,-22.3272,7.5803
341,11.367,1445,560,2405,1878,-22.1801,10.1270
342,11.400,1445,560,2405,1878,-23.5549,8.9239
343,11.433,1445,560,2405,1878,-23.5572,9.4317
344,11.467,1445,560,2405,1878,-23.7363,9.1548
345,11.500,1445,560,2405,1878,-23.6914,9.3229
346,11.533,1445,561,2405,1878,-23.0968,11.2906
347,11.567,1445,561,2405,1878,-23.6921,11.6024
348,11.600,1445,561,2405,1878,-23.2165,11.7726
349,11.633,1445,561,2405,1878,-23.4782,11.7778
350,11.667,1445,561,2405,1878,-23.7901,11.5181
351,11.700,1445,563,2405,1879,-23.4879,11.0863
352,11.733,1445,562,2405,1879,-23.4634,11.5111
353,11.767,1445,563,2406,1879,-22.9511,10.4223
354,11.800,1445,564,2405,1880,-23.5455,9.4230
355,11.833,1445,562,2405,1880,-22.8237,10.8429
356,11.867,1445,562,2405,1880,-23.0481,10.6994
357,11.900,1445,562,2405,1880,-22.6732,10.9417
358,11.933,1444,561,2405,1882,-23.2995,11.3181
359,11.967,1444,561,2405,1881,-23.5722,12.0649
360,12.000,1444,560,2405,1880,-20.9057,13.8365
361,12.033,1444,561,2404,1881,-20.5812,15.2791
362,12.067,1444,560,2405,1881,-20.9579,15.0395
363,12.100,1444,560,2405,1881,-20.6282,15.2710
364,12.133,1445,560,2405,1880,-21.7626,11.4385
365,12.167,1445,561,2405,1881,-20.1261,14.6492
366,12.200,1445,561,2405,1881,-20.2513,14.4772
367,12.233,1445,561,2404,1881,-19.7626,14.2950
368,12.267,1444,561,2404,1881,-21.1658,13.8447
369,12.300,1444,560,2404,1881,-21.1781,13.1662
370,12.333,1444,560,2404,1881,-21.0915,13.4958
371,12.367,1444,560,2404,1880,-21.0634,11.8243
372,12.400,1445,560,2403,1879,-21.1835,14.4770
373,12.433,1445,560,2404,1879,-20.8378,13.4962
374,12.467,1445,559,2404,1880,-22.8003,10.0769
375,12.500,1445,559,2404,1879,-21.5974,11.0809
376,12.533,1445,561,2405,1879,-22.2722,13.2819
377,12.567,1445,561,2404,1879,-22.2430,12.3821
378,12.600,1445,561,2404,1879,-22.0976,12.3055
379,12.633,1445,561,2404,1879,-22.0380,12.0833
380,12.667,1445,560,2404,1880,-21.1399,13.5589
381,12.700,1445,560,2405,1879,-22.8676,12.7604
382,12.733,1445,560,2405,1879,-23.0154,12.5316
383,12.767,1445,559,2405,1878,-22.9727,12.2481
384,12.800,1445,560,2406,1879,-24.5298,13.8097
385,12.833,1444,562,2406,1879,-24.2859,13.2574
386,12.867,1444,563,2406,1877,-23.5720,12.4479
387,12.900,1444,563,2406,1878,-22.4919,14.0119
388,12.933,1444,563,2407,1878,-23.2332,14.4265
389,12.967,1444,564,2406,1878,-22.1858,13.8272
390,13.000,1445,584,2409,1881,-23.5399,13.7302
391,13.033,1447,582,2411,1881,-22.4168,15.8292
392,13.067,1447,583,2413,1881,-22.7775,14.1594
393,13.100,1448,582,2413,1882,-21.5760,14.3288
394,13.133,1448,582,2414,1882,-21.5388,14.1694
395,13.167,1447,583,2415,1880,-22.8031,16.2689
396,13.200,1448,582,2415,1880,-21.8512,13.3213
397,13.233,1447,580,2416,1880,-20.9312,15.7435
398,13.267,1446,581,2416,1879,-21.0406,14.2639
399,13.300,1447,581,2417,1880,-20.3189,14.6873
400,13.333,1446,581,2417,1880,-20.2436,14.2663
401,13.367,1446,582,2417,1880,-20.0132,16.8660
402,13.400,1447,582,2418,1880,-21.1248,16.6243
403,13.433,1448,581,2417,1880,-21.1423,16.9598
404,13.467,1447,581,2417,1880,-20.3496,14.8086
405,13.500,1448,582,2417,1880,-22.0443,16.1694
406,13.533,1448,582,2417,1880,-21.3147,15.9463
