frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
160,5.333,1505,527,2352,1631,-13.0268,17.3498
161,5.367,1505,529,2352,1631,-12.0147,18.1279
162,5.400,1505,529,2352,1630,-12.0014,19.6137
163,5.433,1505,529,2352,1632,-14.8144,17.9706
164,5.467,1505,528,2352,1632,-14.3672,16.1224
165,5.500,1504,527,2353,1635,-12.3196,16.9992
166,5.533,1504,527,2353,1637,-12.9714,14.6700
167,5.567,1504,527,2353,1638,-12.5545,13.1110
168,5.600,1504,527,2352,1639,-11.8481,15.4330
169,5.633,1504,528,2352,1639,-11.9156,13.4597
170,5.667,1504,527,2353,1639,-13.1478,13.8634
171,5.700,1504,527,2353,1640,-13.3161,14.8865
172,5.733,1504,528,2352,1639,-13.5128,11.6113
173,5.767,1504,528,2352,1638,-12.4964,13.3789
174,5.800,1503,529,2352,1639,-12.1010,13.7045
175,5.833,1503,528,2352,1639,-12.1779,10.3822
176,5.867,1503,529,2353,1641,-11.4582,12.0031
177,5.900,1503,528,2352,1640,-12.9348,12.8435
178,5.933,1503,528,2351,1641,-11.3397,13.4133
179,5.967,1503,524,2351,1641,-13.0513,14.5191
180,6.000,1503,521,2350,1643,-12.8919,15.7712
181,6.033,1503,519,2350,1644,-12.8344,16.8665
182,6.067,1503,519,2350,1644,-13.2270,16.8019
183,6.100,1503,519,2350,1644,-12.8761,16.8428
184,6.133,1504,517,2350,1643,-15.0728,19.3795
185,6.167,1503,517,2350,1644,-12.7982,18.2397
186,6.200,1503,516,2350,1645,-15.5951,20.9498
187,6.233,1503,517,2350,1645,-12.3176,17.4990
188,6.267,1503,517,2350,1645,-11.8118,17.8032
189,6.300,1503,518,2350,1646,-12.6844,18.4967
190,6.333,1503,518,2350,1646,-12.7529,18.9641
191,6.367,1503,519,2350,1647,-13.0272,18.8879
192,6.400,1503,518,2351,1648,-11.9306,16.8119
193,6.433,1503,518,2351,1648,-10.6619,14.7758
194,6.467,1503,518,2351,1648,-10.9749,14.3246
195,6.500,1503,518,2351,1649,-13.4163,16.5198
196,6.533,1503,518,2352,1650,-12.8186,16.8003
197,6.567,1503,518,2351,1650,-9.8063,15.8844
198,6.600,1504,517,2351,1651,-13.2832,17.7647
199,6.633,1504,517,2351,1650,-13.0697,18.7230
200,6.667,1504,517,2351,1649,-10.8085,16.3060
201,6.700,1504,513,2352,1652,-11.8564,16.8020
202,6.733,1504,514,2352,1653,-14.6434,18.4687
203,6.767,1504,514,2353,1655,-12.7944,16.0752
204,6.800,1504,513,2353,1656,-14.1024,17.0508
205,6.833,1504,512,2352,1655,-14.0264,17.9721
206,6.867,1504,513,2352,1653,-11.0016,15.2337
207,6.900,1504,512,2352,1654,-16.1323,18.3438
208,6.933,1505,512,2353,1655,-14.8571,17.2095
209,6.967,1504,512,2353,1656,-13.1993,16.9147
210,7.000,1503,513,2352,1656,-12.6331,19.4069
211,7.033,1503,512,2353,1656,-12.3962,15.8669
212,7.067,1503,512,2353,1656,-11.5822,15.3143
213,7.100,1503,512,2352,1656,-12.8142,19.2628
214,7.133,1503,513,2351,1655,-13.1056,19.9316
215,7.167,1503,514,2350,1655,-15.0379,21.4760
216,7.200,1503,515,2350,1654,-13.8631,19.2843
217,7.233,1503,515,2350,1654,-14.0274,18.2981
218,7.267,1503,513,2350,1654,-13.4301,17.6964
219,7.300,1503,513,2350,1654,-13.5628,18.6776
220,7.333,1503,513,2349,1653,-13.5170,20.0050
221,7.367,1503,512,2350,1654,-11.5649,19.2472
222,7.400,1503,510,2350,1655,-13.7406,19.6307
223,7.433,1504,511,2349,1655,-12.8775,18.2585
224,7.467,1504,511,2349,1654,-14.6320,20.9457
225,7.500,1504,511,2350,1655,-16.1665,20.4519
226,7.533,1503,509,2351,1655,-15.5167,19.2040
227,7.567,1502,510,2351,1656,-10.6827,16.6776
228,7.600,1501,507,2351,1660,-13.8698,18.6997
229,7.633,1502,505,2350,1661,-11.3758,12.3026
230,7.667,1502,503,2350,1660,-8.8153,13.1061
231,7.700,1503,500,2350,1660,-10.7069,14.1067
232,7.733,1503,500,2350,1657,-8.3273,15.4039
233,7.767,1503,502,2350,1657,-10.5151,13.4830
234,7.800,1504,502,2350,1656,-10.9875,14.1821
235,7.833,1506,500,2349,1656,-11.9964,9.9031
236,7.867,1506,497,2349,1655,-12.6198,4.8731
237,7.900,1504,485,2349,1650,-1.8178,1.9926
238,7.933,1508,496,2349,1652,-13.3496,6.9221
239,7.967,1508,493,2349,1652,-14.5982,7.2892
240,8.000,1508,501,2350,1653,-9.6777,9.9929
